Resultado das Analogias
Base            | Target          | Palavras Preditas                        | Acurácia da Analogias
imperador       | imperatriz      | israel, holanda, louvor, itália, senaqueribe, maré, clayton, shapiro, eurico, renê | 0.0000
governador      | governadora     | prefeito, câmara, deputado, delegado, juiz, psdb, presidente, senado, informou, ministro | 0.0000
editor          | editora         | views, wewer, crazyegg, tornax, systemy, guiiiii, boletim, tradutores, labels, julgue | 0.0000
piloto          | pilota          | abertura, lançamento, vencedor, inaugura, activo, seleção, esportiva, encomendar, faísca, prêmio | 0.0000
sogro           | sogra           | moradora, naminha, samea, mucuri, huahuahuahauh, escasos, melgaco, pirassununga, milhafre, derani | 0.0000
genro           | nora            | satb, adair, dolohov, bahamasilhas, empilhauto, funerale, camposão, aung, midlothian, mireille | 0.0000
poeta           | poetisa         | padre, lavadeira, faria, filipe, jesus, filho, rebote, unção, lobo, zaqueu | 0.0000
rei             | rainha          | cristo, relata, irmã, senhor, lobo, clara, pai, mito, testemunha, profeta | 0.0000
filho           | filha           | pai, jesus, rei, rebote, falecido, cristo, morreu, poeta, preso, tasca | 0.0000
marido          | esposa          | esposa, namorada, amante, puta, menino, abandonou, amiga, hein, mãe, rapaz | 1.0000
tio             | tia             | solteira, namorado, primo, chico, amanda, apaixonado, rebolativas, maroto, avó, marrone | 0.0000
galo            | galinha         | taça, bariloche, gattopardo, albufeira, labrador, monthiel, canadiana, viseu, poloni, mirabolantes | 0.0000
garçom          | garçonete       | hidromineral, geraizeiros, barman, sarashar, recrie, oldschool, unaí, aromatizante, imbroglio, acrj | 0.0000
rei             | rainha          | cristo, relata, irmã, senhor, lobo, clara, pai, mito, testemunha, profeta | 0.0000
duque           | duquesa         | caxias, foz, penha, palhota, metropolitana, bernardino, lagoa, sonkey, doutorando, barroquinha | 0.0000
barão           | baronesa        | glaciologista, bahamasilhas, canáriasilhas, reims, bani, algodres, debajo, esmeraldino, bragança, mysterium | 0.0000
herdeiro        | herdeira        | rei, rimbaud, ufa, trono, senaqueribe, nasce, pai, irmã, paterna, cristo | 0.0000
senhor          | senhora         | cristo, louvado, desejo, rei, deus, jesus, pai, coração, vossa, poema | 0.0000
patrão          | patroa          | junin, significando, honorífico, devastado, rosalind, traba, paternalismo, grandcentral, descondicionamento, susanna | 0.0000
imperador       | imperatriz      | israel, holanda, louvor, itália, senaqueribe, maré, clayton, shapiro, eurico, renê | 0.0000
embaixador      | embaixadora     | peixinhos, identificado, interlagos, episcopal, sarney, andré, pmdb, hospedou, quilombola, reeleito | 0.0000
correr          | correu          | respirar, perder, parar, dormir, esperar, ficar, cair, sozinho, ali, acontecer | 0.0000
comer           | comeu           | endireitar, cigarro, sentir, orgulhar, senão, experimentam, mole, parar, dormir, presuntos | 0.0000
escrever        | escreveu        | belinha, deixes, pergunta, recado, adicionar, enviar, corrigir, amigo, sugestao, dê | 0.0000
falar           | falou           | dizer, provar, acreditar, pensar, perguntar, alguém, dizendo, agradecer, conversar, chamar | 0.0000
dormir          | dormiu          | vê, saco, tô, enche, ficando, pé, faço, bater, abro, almoçar | 0.0000
trabalhar       | trabalhou       | ensinar, estudar, washer, aproveitar, então, portanto, rapidamente, caraguá, contudo, problemas | 0.0000
comprar         | comprou         | brinde, microfone, iphone, mcshake, compro, mochila, pressione, vender, tecla, compre | 0.0000
cantar          | cantou          | garoto, olho, rapaz, namorada, linda, boca, cachorro, apaixonado, menina, horrível | 0.0000
construir       | construiu       | aproximar, reputação, consideravelmente, impedir, hábitos, limitados, situações, preparar, preservativos, atuar | 0.0000
crescer         | cresceu         | sofrer, subir, treinar, daí, hipnotizado, desistir, alcançar, corre, admitir, trás | 0.0000
entrar          | entrou          | chamar, realizar, ajudar, vender, contornou, presumivelmente, ajuda, registrar, pedir, solicitar | 0.0000
perder          | perdeu          | imaginar, permanecer, ficar, passar, sonhar, levar, respirar, correr, cair, perceber | 0.0000
subir           | subiu           | levemente, pés, queimar, pé, hipnotizado, garrafão, adormecer, sofrer, colo, impossível | 0.0000
abrir           | abriu           | precisar, totalmente, normalmente, explodir, chamar, reconhecer, entregar, conseguir, sinal, contar | 0.0000
chegar          | chegou          | perto, crescer, daí, rotina, rapidamente, chegando, passando, abandonar, acerto, tirar | 0.0000
viver           | viveu           | felicidade, amar, sonhos, pensar, sonho, acreditar, mente, errar, sentimentos, harmonia | 0.0000
ensinar         | ensinou         | aprender, nula, razão, precisamos, consideravelmente, aproveitar, descobrir, washer, irá, definitivamente | 0.0000
criar           | criou           | iniciar, sólida, revidar, necessria, sugeri, solicitar, executar, instalada, definição, robô | 0.0000
ligar           | ligou           | explodir, funcionar, instalar, retirar, pedir, preocupar, fique, pronto, ouvido, sinal | 0.0000
acender         | acendeu         | bater, vê, toca, pé, olhou, estás, certinho, botaria, dormir, fogo | 0.0000
aumentar        | aumentou        | controlar, permitir, solução, obter, rapidez, consideravelmente, communicator, executar, entregar, atingir | 0.0000
amar            | amou            | senão, ódio, experimentam, plenitude, jamais, perceber, sobrevivi, sentir, lembranças, quê | 0.0000
cozinhar        | cozinhou        | esfriar, insulin, junte, açúcar, vdn, ferver, scalp, recheio, bolhas, rasgada | 0.0000
lavar           | lavou           | regalia, transformers, soava, autárquicos, louça, trabalhada, ladrões, genre, cortar, gostas | 0.0000
jogar           | jogou           | tocar, brincar, vestir, ouvir, divertido, armar, assistir, shackle, né, vá | 0.0000
vestir          | vestiu          | oponente, gostas, orelha, regalia, pelota, pedintes, entorse, zuzubalandia, bebê, tapam | 0.0000
trazer          | trouxe          | continuar, faltar, encontrar, aproveitar, permanecer, reconhecer, atrair, ajudar, crescer, atrasado | 0.0000
manter          | manteve         | atingir, controlar, garantir, tornar, aumentar, permitir, adequada, agir, confiar, proporcionar | 0.0000
olhar           | olhou           | imenso, repente, pude, curar, estranho, estás, sonho, culpar, unravel, esquecido | 0.0000
ver             | viu             | visualizar, mostrar, confirmadas, fechar, acabe, ailuj, pros, desejar, desabilitar, hour | 0.0000
vir             | veio            | parar, imaginar, provar, afirmar, acontecer, sofrer, tomar, acabar, cair, sonhar | 0.0000
ouvir           | ouviu           | vá, brincar, partirei, desejar, tocar, alguém, papo, garota, xd, aprender | 0.0000
pensar          | pensou          | aprender, segredo, acreditar, demasiado, imenso, desistir, perceber, então, ensinar, realmente | 0.0000
sentir          | sentiu          | curar, perceber, dor, endireitar, acreditar, inimigo, sente, imaginar, quebrar, medo | 0.0000
sorrir          | sorriu          | respondia, devagar, caracaaa, nct, lol, tremer, katy, apanhar, xixi, cacete | 0.0000
temer           | temeu           | pmdb, sarney, vigiado, reafirma, introduzido, nega, prometida, belinati, capicua, quilombola | 0.0000
rir             | riu             | sabia, senão, endireitar, podia, quê, ninguém, volto, medo, importei, idiota | 0.0000
ler             | leu             | derivar, reversibilidade, publicar, acompanhar, testar, repetir, comentar, lelis, concorrer, alternativamente | 0.0000
dobrar          | dobrou          | machucar, custar, livrar, subir, significar, decidir, exato, sofrer, mantenha, desenformar | 0.0000
pintar          | pintou          | tuto, calipso, desejoso, paige, loirinha, cova, superpoderosas, piper, rumbora, alyssa | 0.0000
coletar         | coletou         | extração, imposto, despesas, instaladas, fator, acertadas, devidamente, inerentes, desempenhar, reduzir | 0.0000
aprovar         | aprovou         | classificação, confef, fusão, plenário, estupendos, tutelares, aprovação, radioactivos, deliberações, rescisória | 0.0000
guardar         | guardou         | devendo, determinação, vistos, abdome, paxson, devolver, solicitar, bilhetes, mensalidades, ultrapassar | 0.0000
limpar          | limpou          | senhoritas, edufaria, sapeca, autocracia, primata, contrair, buceta, beijocas, pescoço, carrie | 0.0000
cortar          | cortou          | lavar, queimar, pé, forno, levemente, subir, agarrar, fatias, açúcar, fortuita | 0.0000
construir       | construiu       | aproximar, reputação, consideravelmente, impedir, hábitos, limitados, situações, preparar, preservativos, atuar | 0.0000
defender        | defendeu        | contudo, posição, caraguá, fato, problemática, perante, assumir, definitivamente, autoridade, consciência | 0.0000
acusar          | acusou          | liberal, fabizinha, fazeres, sarapico, mágica, inclinação, gratidão, ツ, orgulhosa, lenda | 0.0000
plantar         | plantou         | fascite, magoada, modelskyoshoms, planesgshirobohitecikarusjba, enginesripmaxroto, compositemultiplexos, vulvovaginite, enginesjba, psmeueu, regin | 0.0000

Acurácia do modelo: 5.47%
